,0
2011.0575342465754,2.905833548794778
2011.0602739726028,2.905833548794778
2011.0630136986301,3.108390964433946
2011.0657534246575,3.108390964433946
2011.0684931506848,3.2984284688803296
2011.0712328767122,3.2984284688803296
2011.0739726027396,3.3864592709098695
2011.0767123287671,3.3864592709098695
2011.0794520547945,3.3864592709098695
2011.082191780822,3.3864592709098695
2011.0849315068494,3.3864592709098695
2011.0876712328768,3.3864592709098695
2011.0904109589042,3.3864592709098695
2011.0931506849315,3.3864592709098695
2011.0958904109589,3.3864592709098695
2011.0986301369862,3.3864592709098695
2011.1013698630136,3.3864592709098695
2011.104109589041,3.3864592709098695
2011.1068493150685,3.3864592709098695
2011.109589041096,3.3864592709098695
2011.1123287671232,3.3864592709098695
2011.1150684931508,3.3864592709098695
2011.1178082191782,3.3864592709098695
2011.1205479452055,3.3864592709098695
2011.123287671233,3.3864592709098695
2011.1260273972603,3.3864592709098695
2011.1287671232876,3.3864592709098695
2011.131506849315,3.3864592709098695
2011.1342465753423,3.3864592709098695
2011.13698630137,3.263183712159521
2011.1397260273973,3.263183712159521
2011.1424657534246,3.3720199864665155
2011.1452054794522,3.3720199864665155
2011.1479452054796,3.476126436746701
2011.150684931507,3.476126436746701
2011.1534246575343,3.476126436746701
2011.1561643835616,3.476126436746701
2011.158904109589,3.476126436746701
2011.1616438356164,3.476126436746701
2011.1643835616437,3.476126436746701
2011.167123287671,3.476126436746701
2011.1698630136987,3.476126436746701
2011.172602739726,3.476126436746701
2011.1753424657534,3.476126436746701
2011.178082191781,3.476126436746701
2011.1808219178083,3.476126436746701
2011.1835616438357,3.476126436746701
2011.186301369863,3.476126436746701
2011.1890410958904,3.476126436746701
2011.1917808219177,3.476126436746701
2011.194520547945,3.476126436746701
2011.1972602739725,3.476126436746701
2011.2,3.476126436746701
2011.2027397260274,3.476126436746701
2011.2054794520548,3.476126436746701
2011.2082191780823,3.476126436746701
2011.2109589041097,3.476126436746701
2011.213698630137,3.476126436746701
2011.2164383561644,3.3157920403415937
2011.2191780821918,3.3157920403415937
2011.2219178082191,3.3316098371889376
2011.2246575342465,3.3316098371889376
2011.2273972602738,3.3701875133908143
2011.2301369863012,3.3701875133908143
2011.2328767123288,3.3701875133908143
2011.2356164383561,3.3701875133908143
2011.2383561643837,3.3701875133908143
2011.241095890411,3.3701875133908143
2011.2438356164384,3.3701875133908143
2011.2465753424658,3.3701875133908143
2011.2493150684932,3.3701875133908143
2011.2520547945205,3.3701875133908143
2011.2547945205479,3.3701875133908143
2011.2575342465752,3.3701875133908143
2011.2602739726026,3.3701875133908143
2011.2630136986302,3.3701875133908143
2011.2657534246575,3.3701875133908143
2011.268493150685,3.3701875133908143
2011.2712328767125,3.3701875133908143
2011.2739726027398,3.3701875133908143
2011.2767123287672,3.3701875133908143
2011.2794520547945,3.3701875133908143
2011.282191780822,3.3701875133908143
2011.2849315068493,3.3701875133908143
2011.2876712328766,3.3701875133908143
2011.290410958904,3.265821597549932
2011.2931506849316,3.1173545809557934
2011.295890410959,3.1384951374695267
2011.2986301369863,3.1384951374695267
2011.3013698630139,3.145548029137903
2011.3041095890412,3.145548029137903
2011.3068493150686,3.116630740568692
2011.309589041096,3.116630740568692
2011.3123287671233,3.116630740568692
2011.3150684931506,3.116630740568692
2011.317808219178,3.116630740568692
2011.3205479452054,3.116630740568692
2011.3232876712327,3.116630740568692
2011.3260273972603,3.116630740568692
2011.3287671232877,3.116630740568692
2011.331506849315,3.116630740568692
2011.3342465753426,3.116630740568692
2011.33698630137,3.116630740568692
2011.3397260273973,3.116630740568692
2011.3424657534247,3.116630740568692
2011.345205479452,3.116630740568692
2011.3479452054794,3.116630740568692
2011.3506849315067,3.116630740568692
2011.353424657534,3.116630740568692
2011.3561643835617,3.116630740568692
2011.358904109589,3.116630740568692
2011.3616438356164,3.116630740568692
2011.364383561644,3.116630740568692
2011.3671232876713,3.116630740568692
2011.3698630136987,2.8525800274007977
2011.372602739726,2.6628640380842614
2011.3753424657534,2.6628640380842614
2011.3780821917808,2.6628640380842614
2011.3808219178081,2.221026783658978
2011.3835616438355,2.221026783658978
2011.3863013698628,2.2226789971016783
2011.3890410958904,2.2226789971016783
2011.3917808219178,2.2226789971016783
2011.3945205479454,2.2226789971016783
2011.3972602739727,2.2226789971016783
2011.4,2.2226789971016783
2011.4027397260274,2.2226789971016783
2011.4054794520548,2.2226789971016783
2011.4082191780822,2.2226789971016783
2011.4109589041095,2.2226789971016783
2011.4136986301369,2.2226789971016783
2011.4164383561642,2.2226789971016783
2011.4191780821918,2.2226789971016783
2011.4219178082192,2.2226789971016783
2011.4246575342465,2.2226789971016783
2011.4273972602741,2.2226789971016783
2011.4301369863015,2.2226789971016783
2011.4328767123288,2.2226789971016783
2011.4356164383562,2.2226789971016783
2011.4383561643835,2.2226789971016783
2011.441095890411,2.2226789971016783
2011.4438356164383,2.2226789971016783
2011.4465753424656,2.4413446607821188
2011.4493150684932,2.428678451508998
2011.4520547945206,2.395217148455852
2011.454794520548,2.441339143334045
2011.4575342465755,2.3512411367768165
2011.4602739726029,2.034599227701126
2011.4630136986302,2.034599227701126
2011.4657534246576,2.034599227701126
2011.468493150685,2.034599227701126
2011.4712328767123,2.034599227701126
2011.4739726027397,2.034599227701126
2011.476712328767,2.034599227701126
2011.4794520547944,2.034599227701126
2011.482191780822,2.034599227701126
2011.4849315068493,2.034599227701126
2011.4876712328767,2.034599227701126
2011.4904109589042,2.034599227701126
2011.4931506849316,2.034599227701126
2011.495890410959,2.034599227701126
2011.4986301369863,2.034599227701126
2011.5013698630137,2.034599227701126
2011.504109589041,2.034599227701126
2011.5068493150684,2.034599227701126
2011.5095890410958,2.034599227701126
2011.5123287671233,2.034599227701126
2011.5150684931507,2.034599227701126
2011.517808219178,2.034599227701126
2011.5205479452056,2.034599227701126
2011.523287671233,2.034599227701126
2011.5260273972603,1.9949203776039524
2011.5287671232877,1.8629113654520446
2011.531506849315,1.8629113654520446
2011.5342465753424,2.0987323801259326
2011.5369863013698,1.9714091614958755
2011.5397260273971,1.9714091614958755
2011.5424657534245,1.9714091614958755
2011.545205479452,1.9714091614958755
2011.5479452054794,1.9714091614958755
2011.5506849315068,1.9714091614958755
2011.5534246575344,1.9714091614958755
2011.5561643835617,1.9714091614958755
2011.558904109589,1.9714091614958755
2011.5616438356165,1.9714091614958755
2011.5643835616438,1.9714091614958755
2011.5671232876712,1.9714091614958755
2011.5698630136985,1.9714091614958755
2011.5726027397259,1.9714091614958755
2011.5753424657535,1.9714091614958755
2011.5780821917808,1.9714091614958755
2011.5808219178082,1.9714091614958755
2011.5835616438358,1.9714091614958755
2011.5863013698631,1.9714091614958755
2011.5890410958905,1.9714091614958755
2011.5917808219178,1.9714091614958755
2011.5945205479452,1.9714091614958755
2011.5972602739726,1.9714091614958755
2011.6,1.9714091614958755
2011.6027397260273,1.6188909749505347
2011.6054794520546,1.3705112003550608
2011.6082191780822,1.4332812742475614
2011.6109589041096,1.1499027385240117
2011.6136986301372,0.9031013580126326
2011.6164383561645,0.9313026365137921
2011.6191780821919,0.9313026365137921
2011.6219178082192,0.9313026365137921
2011.6246575342466,0.9313026365137921
2011.627397260274,0.9313026365137921
2011.6301369863013,0.9313026365137921
2011.6328767123287,0.9313026365137921
2011.635616438356,0.9313026365137921
2011.6383561643836,0.9313026365137921
2011.641095890411,0.9313026365137921
2011.6438356164383,0.9313026365137921
2011.646575342466,0.9313026365137921
2011.6493150684933,0.9313026365137921
2011.6520547945206,0.9313026365137921
2011.654794520548,0.9313026365137921
2011.6575342465753,0.9313026365137921
2011.6602739726027,0.9313026365137921
2011.66301369863,0.9313026365137921
2011.6657534246574,0.9313026365137921
2011.668493150685,0.9313026365137921
2011.6712328767123,0.9313026365137921
2011.6739726027397,0.9313026365137921
2011.6767123287673,0.9313026365137921
2011.6794520547946,1.0459321814756435
2011.682191780822,1.0399677505252485
2011.6849315068494,1.0076364970016736
2011.6876712328767,1.0076364970016736
2011.690410958904,0.910660419262906
2011.6931506849314,0.6348560291867725
2011.6958904109588,0.6348560291867725
2011.6986301369861,0.6348560291867725
2011.7013698630137,0.6348560291867725
2011.704109589041,0.6348560291867725
2011.7068493150684,0.6348560291867725
2011.709589041096,0.6348560291867725
2011.7123287671234,0.6348560291867725
2011.7150684931507,0.6348560291867725
2011.717808219178,0.6348560291867725
2011.7205479452055,0.6348560291867725
2011.7232876712328,0.6348560291867725
2011.7260273972602,0.6348560291867725
2011.7287671232875,0.6348560291867725
2011.731506849315,0.6348560291867725
2011.7342465753425,0.6348560291867725
2011.7369863013698,0.6348560291867725
2011.7397260273974,0.6348560291867725
2011.7424657534248,0.6348560291867725
2011.7452054794521,0.6348560291867725
2011.7479452054795,0.6348560291867725
2011.7506849315068,0.6348560291867725
2011.7534246575342,0.6348560291867725
2011.7561643835616,0.6348560291867725
2011.758904109589,0.994172380312355
2011.7616438356163,0.994172380312355
2011.7643835616439,0.994172380312355
2011.7671232876712,0.9824924846133306
2011.7698630136988,1.196984305893217
2011.7726027397262,1.1817721280020914
2011.7753424657535,1.1817721280020914
2011.7780821917809,1.1817721280020914
2011.7808219178082,1.1817721280020914
2011.7835616438356,1.1817721280020914
2011.786301369863,1.1817721280020914
2011.7890410958903,1.1817721280020914
2011.7917808219177,1.1817721280020914
2011.7945205479452,1.1817721280020914
2011.7972602739726,1.1817721280020914
2011.8,1.1817721280020914
2011.8027397260275,1.1817721280020914
2011.805479452055,1.1817721280020914
2011.8082191780823,1.1817721280020914
2011.8109589041096,1.1817721280020914
2011.813698630137,1.1817721280020914
2011.8164383561643,1.1817721280020914
2011.8191780821917,1.1817721280020914
2011.821917808219,1.1817721280020914
2011.8246575342466,1.1817721280020914
2011.827397260274,1.1817721280020914
2011.8301369863013,1.1817721280020914
2011.832876712329,1.247099051786704
2011.8356164383563,1.247099051786704
2011.8383561643836,1.201889975865495
2011.841095890411,1.201889975865495
2011.8438356164384,1.1768651790882994
2011.8465753424657,1.1734212389237706
2011.849315068493,1.1451139183085446
2011.8520547945204,1.1451139183085446
2011.8547945205478,1.1451139183085446
2011.8575342465754,1.1451139183085446
2011.8602739726027,1.1451139183085446
2011.86301369863,1.1451139183085446
2011.8657534246577,1.1451139183085446
2011.868493150685,1.1451139183085446
2011.8712328767124,1.1451139183085446
2011.8739726027397,1.1451139183085446
2011.876712328767,1.1451139183085446
2011.8794520547945,1.1451139183085446
2011.8821917808218,1.1451139183085446
2011.8849315068492,1.1451139183085446
2011.8876712328768,1.1451139183085446
2011.890410958904,1.1451139183085446
2011.8931506849315,1.1451139183085446
2011.895890410959,1.1451139183085446
2011.8986301369864,1.1451139183085446
2011.9013698630138,1.1451139183085446
2011.9041095890411,1.1451139183085446
2011.9068493150685,1.1451139183085446
2011.9095890410958,1.1451139183085446
2011.9123287671232,1.2712757061093543
2011.9150684931506,1.2712757061093543
2011.917808219178,1.2678240505161253
2011.9205442024104,1.2678240505161253
2011.9232801856426,1.6019246105605822
2011.9260161688749,1.6019246105605822
2011.9287521521073,1.6019246105605822
2011.9314881353394,1.6019246105605822
2011.9342241185718,1.6019246105605822
2011.936960101804,1.6019246105605822
2011.9396960850363,1.6019246105605822
2011.9424320682685,1.6019246105605822
2011.9451680515008,1.6019246105605822
2011.9479040347333,1.6019246105605822
2011.9506400179655,1.6019246105605822
2011.9533760011977,1.6019246105605822
2011.95611198443,1.6019246105605822
2011.9588479676622,1.6019246105605822
2011.9615839508945,1.6019246105605822
2011.9643199341267,1.6019246105605822
2011.9670559173592,1.6019246105605822
2011.9697919005914,1.6019246105605822
2011.9725278838237,1.6019246105605822
2011.975263867056,1.6019246105605822
2011.9779998502881,1.6019246105605822
2011.9807358335206,1.6019246105605822
2011.9834718167526,1.6019246105605822
2011.986207799985,1.6019246105605822
2011.9889437832173,1.6019246105605822
2011.9916797664496,1.4429289025642618
2011.9944157496818,1.4429289025642618
2011.997151732914,1.3203810585597555
2011.9998877161465,1.3203810585597555
2012.0026236993785,1.5444201668662223
2012.005359682611,1.5444201668662223
2012.0080956658433,1.5444201668662223
2012.0108316490755,1.5444201668662223
2012.013567632308,1.5444201668662223
2012.01630361554,1.5444201668662223
2012.0190395987725,1.5444201668662223
2012.0217755820045,1.5444201668662223
2012.024511565237,1.5444201668662223
2012.0272475484692,1.5444201668662223
2012.0299835317014,1.5444201668662223
2012.032719514934,1.5444201668662223
2012.035455498166,1.5444201668662223
2012.0381914813984,1.5444201668662223
2012.0409274646304,1.5444201668662223
2012.0436634478629,1.5444201668662223
2012.0463994310953,1.5444201668662223
2012.0491354143273,1.5444201668662223
2012.0518713975598,1.5444201668662223
2012.0546073807918,1.5444201668662223
2012.0573433640243,1.5444201668662223
2012.0600793472565,1.5444201668662223
2012.0628153304888,1.5444201668662223
2012.0655513137212,1.6098705495974357
2012.0682872969533,1.6098705495974357
2012.0710232801857,1.546484282427428
2012.0737592634177,1.546484282427428
2012.0764952466502,1.6185722349803324
2012.0792312298825,1.6185722349803324
2012.0819672131147,1.6811226440867957
2012.0846994535518,1.6811226440867957
2012.087431693989,1.6811226440867957
2012.090163934426,1.6811226440867957
2012.0928961748634,1.6811226440867957
2012.0956284153006,1.6811226440867957
2012.0983606557377,1.6811226440867957
2012.101092896175,1.6811226440867957
2012.1038251366122,1.6811226440867957
2012.1065573770493,1.6811226440867957
2012.1092896174864,1.6811226440867957
2012.1120218579235,1.6811226440867957
2012.1147540983607,1.6811226440867957
2012.1174863387978,1.6811226440867957
2012.120218579235,1.6811226440867957
2012.122950819672,1.6811226440867957
2012.1256830601092,1.6811226440867957
2012.1284153005463,1.6811226440867957
2012.1311475409836,1.6811226440867957
2012.1338797814208,1.6811226440867957
2012.136612021858,1.6811226440867957
2012.1393442622953,1.6811226440867957
2012.1420765027324,1.6811226440867957
2012.1448087431695,1.7881079232313297
2012.1475409836066,1.7881079232313297
2012.1502732240438,1.8259403423505065
2012.1530054644809,1.8259403423505065
2012.155737704918,2.0030587505989343
2012.1584699453551,2.0030587505989343
2012.1612021857923,2.0030587505989343
2012.1639344262294,2.0030587505989343
2012.1666666666665,2.0030587505989343
2012.1693989071039,2.0030587505989343
2012.172131147541,2.0030587505989343
2012.1748633879781,2.0030587505989343
2012.1775956284155,2.0030587505989343
2012.1803278688526,2.0030587505989343
2012.1830601092897,2.0030587505989343
2012.1857923497269,2.0030587505989343
2012.188524590164,2.0030587505989343
2012.191256830601,2.0030587505989343
2012.1939890710382,2.0030587505989343
2012.1967213114754,2.0030587505989343
2012.1994535519125,2.0030587505989343
2012.2021857923496,2.0030587505989343
2012.2049180327867,2.0030587505989343
2012.207650273224,2.0030587505989343
2012.2103825136612,2.0030587505989343
2012.2131147540983,2.0030587505989343
2012.2158469945355,2.0030587505989343
2012.2185792349728,2.0030587505989343
2012.22131147541,2.0030587505989343
2012.224043715847,1.9856569732355298
2012.2267759562842,1.9856569732355298
2012.2295081967213,1.967363052090355
2012.2322404371585,1.967363052090355
2012.2349726775956,1.8639074016572397
2012.2377049180327,1.8639074016572397
2012.2404371584698,1.8639074016572397
2012.243169398907,1.8639074016572397
2012.2459016393443,1.8639074016572397
2012.2486338797814,1.8639074016572397
2012.2513661202186,1.8639074016572397
2012.2540983606557,1.8639074016572397
2012.256830601093,1.8639074016572397
2012.2595628415302,1.8639074016572397
2012.2622950819673,1.8639074016572397
2012.2650273224044,1.8639074016572397
2012.2677595628415,1.8639074016572397
2012.2704918032787,1.8639074016572397
2012.2732240437158,1.8639074016572397
2012.275956284153,1.8639074016572397
2012.27868852459,1.8639074016572397
2012.2814207650272,1.8639074016572397
2012.2841530054645,1.8639074016572397
2012.2868852459017,1.8639074016572397
2012.2896174863388,1.8639074016572397
2012.292349726776,1.8639074016572397
2012.2950819672133,1.8639074016572397
2012.2978142076504,1.8913413975233406
2012.3005464480875,1.8913413975233406
2012.3032786885246,2.0513427236836788
2012.3060109289618,2.0513427236836788
2012.308743169399,2.0672494507659933
2012.311475409836,2.0672494507659933
2012.3142076502731,2.044254177643693
2012.3169398907103,2.044254177643693
2012.3196721311474,2.044254177643693
2012.3224043715845,2.044254177643693
2012.3251366120219,2.044254177643693
2012.327868852459,2.044254177643693
2012.3306010928961,2.044254177643693
2012.3333333333335,2.044254177643693
2012.3360655737706,2.044254177643693
2012.3387978142077,2.044254177643693
2012.3415300546449,2.044254177643693
2012.344262295082,2.044254177643693
2012.3469945355191,2.044254177643693
2012.3497267759562,2.044254177643693
2012.3524590163934,2.044254177643693
2012.3551912568305,2.044254177643693
2012.3579234972676,2.044254177643693
2012.3606557377047,2.044254177643693
2012.363387978142,2.044254177643693
2012.3661202185792,2.044254177643693
2012.3688524590164,2.044254177643693
2012.3715846994537,2.044254177643693
2012.3743169398908,2.044254177643693
2012.377049180328,1.9250883350568126
2012.379781420765,1.9250883350568126
2012.3825136612022,1.8538113484584242
2012.3852459016393,1.8538113484584242
2012.3879781420765,1.7955129090800783
2012.3907103825136,1.7955129090800783
2012.3934426229507,1.8464823791172518
2012.3961748633878,1.8464823791172518
2012.398907103825,1.8464823791172518
2012.4016393442623,1.8464823791172518
2012.4043715846994,1.8464823791172518
2012.4071038251366,1.8464823791172518
2012.409836065574,1.8464823791172518
2012.412568306011,1.8464823791172518
2012.4153005464482,1.8464823791172518
2012.4180327868853,1.8464823791172518
2012.4207650273224,1.8464823791172518
2012.4234972677596,1.8464823791172518
2012.4262295081967,1.8464823791172518
2012.4289617486338,1.8464823791172518
2012.431693989071,1.8464823791172518
2012.434426229508,1.8464823791172518
2012.4371584699452,1.8464823791172518
2012.4398907103825,1.8464823791172518
2012.4426229508197,1.8464823791172518
2012.4453551912568,1.8464823791172518
2012.4480874316941,1.8464823791172518
2012.4508196721313,1.8464823791172518
2012.4535519125684,1.8464823791172518
2012.4562841530055,1.3073098335473055
2012.4590163934427,1.3073098335473055
2012.4617486338798,1.184721009714817
2012.464480874317,1.184721009714817
2012.467213114754,0.9973557204755739
2012.4699453551912,0.9973557204755739
2012.4726775956283,0.9973557204755739
2012.4754098360654,0.9973557204755739
2012.4781420765028,0.9973557204755739
2012.48087431694,0.9973557204755739
2012.483606557377,0.9973557204755739
2012.4863387978144,0.9973557204755739
2012.4890710382515,0.9973557204755739
2012.4918032786886,0.9973557204755739
2012.4945355191257,0.9973557204755739
2012.4972677595629,0.9973557204755739
2012.5,0.9973557204755739
2012.5027322404371,0.9973557204755739
2012.5054644808743,0.9973557204755739
2012.5081967213114,0.9973557204755739
2012.5109289617485,0.9973557204755739
2012.5136612021856,0.9973557204755739
2012.516393442623,0.9973557204755739
2012.51912568306,0.9973557204755739
2012.5218579234972,0.9973557204755739
2012.5245901639346,0.9973557204755739
2012.5273224043717,0.9973557204755739
2012.5300546448088,0.9687466602402882
2012.532786885246,0.9687466602402882
2012.535519125683,-0.048445503591371064
2012.5382513661202,-0.048445503591371064
2012.5409836065573,-0.5363695067638541
2012.5437158469945,-0.5363695067638541
2012.5464480874316,-1.0703168184058856
2012.5491803278687,-1.0703168184058856
2012.5519125683059,-1.0703168184058856
2012.5546448087432,-1.0703168184058856
2012.5573770491803,-1.0703168184058856
2012.5601092896175,-1.0703168184058856
2012.5628415300548,-1.0703168184058856
2012.565573770492,-1.0703168184058856
2012.568306010929,-1.0703168184058856
2012.5710382513662,-1.0703168184058856
2012.5737704918033,-1.0703168184058856
2012.5765027322404,-1.0703168184058856
2012.5792349726776,-1.0703168184058856
2012.5819672131147,-1.0703168184058856
2012.5846994535518,-1.0703168184058856
2012.587431693989,-1.0703168184058856
2012.590163934426,-1.0703168184058856
2012.5928961748634,-1.0703168184058856
2012.5956284153006,-1.0703168184058856
2012.5983606557377,-1.0703168184058856
2012.601092896175,-1.0703168184058856
2012.6038251366122,-1.0703168184058856
2012.6065573770493,-1.0703168184058856
2012.6092896174864,-0.6027592570859246
2012.6120218579235,-0.6027592570859246
2012.6147540983607,-0.5579769183697926
2012.6174863387978,-0.5579769183697926
2012.620218579235,-0.6742522090469013
2012.622950819672,-0.6742522090469013
2012.6256830601092,-0.6697026730066171
2012.6284153005463,-0.6697026730066171
2012.6311475409836,-0.6697026730066171
2012.6338797814208,-0.6697026730066171
2012.636612021858,-0.6697026730066171
2012.6393442622953,-0.6697026730066171
2012.6420765027324,-0.6697026730066171
2012.6448087431695,-0.6697026730066171
2012.6475409836066,-0.6697026730066171
2012.6502732240438,-0.6697026730066171
2012.6530054644809,-0.6697026730066171
2012.655737704918,-0.6697026730066171
2012.6584699453551,-0.6697026730066171
2012.6612021857923,-0.6697026730066171
2012.6639344262294,-0.6697026730066171
2012.6666666666665,-0.6697026730066171
2012.6693989071039,-0.6697026730066171
2012.672131147541,-0.6697026730066171
2012.6748633879781,-0.6697026730066171
2012.6775956284155,-0.6697026730066171
2012.6803278688526,-0.6697026730066171
2012.6830601092897,-0.6697026730066171
2012.6857923497269,-0.6697026730066171
2012.688524590164,-0.12136465850018495
2012.691256830601,-0.12136465850018495
2012.6939890710382,0.02816534778321803
2012.6967213114754,0.02816534778321803
2012.6994535519125,0.9673402904443915
2012.7021857923496,0.9673402904443915
2012.7049180327867,0.9673402904443915
2012.707650273224,0.9673402904443915
2012.7103825136612,0.9673402904443915
2012.7131147540983,0.9673402904443915
2012.7158469945355,0.9673402904443915
2012.7185792349728,0.9673402904443915
2012.72131147541,0.9673402904443915
2012.724043715847,0.9673402904443915
2012.7267759562842,0.9673402904443915
2012.7295081967213,0.9673402904443915
2012.7322404371585,0.9673402904443915
2012.7349726775956,0.9673402904443915
2012.7377049180327,0.9673402904443915
2012.7404371584698,0.9673402904443915
2012.743169398907,0.9673402904443915
2012.7459016393443,0.9673402904443915
2012.7486338797814,0.9673402904443915
2012.7513661202186,0.9673402904443915
2012.7540983606557,0.9673402904443915
2012.756830601093,0.9673402904443915
2012.7595628415302,0.9673402904443915
2012.7622950819673,0.9673402904443915
2012.7650273224044,0.9673402904443915
2012.7677595628415,0.9955823000823403
2012.7704918032787,0.9955823000823403
2012.7732240437158,1.2478243733202625
2012.775956284153,1.2478243733202625
2012.77868852459,1.6671911664313739
2012.7814207650272,1.6671911664313739
2012.7841530054645,1.6671911664313739
2012.7868852459017,1.6671911664313739
2012.7896174863388,1.6671911664313739
2012.792349726776,1.6671911664313739
2012.7950819672133,1.6671911664313739
2012.7978142076504,1.6671911664313739
2012.8005464480875,1.6671911664313739
2012.8032786885246,1.6671911664313739
2012.8060109289618,1.6671911664313739
2012.808743169399,1.6671911664313739
2012.811475409836,1.6671911664313739
2012.8142076502731,1.6671911664313739
2012.8169398907103,1.6671911664313739
2012.8196721311474,1.6671911664313739
2012.8224043715845,1.6671911664313739
2012.8251366120219,1.6671911664313739
2012.827868852459,1.6671911664313739
2012.8306010928961,1.6671911664313739
2012.8333333333335,1.6671911664313739
2012.8360655737706,1.6671911664313739
2012.8387978142077,1.6671911664313739
2012.8415300546449,1.5346002841034754
2012.844262295082,1.5346002841034754
2012.8469945355191,1.3850762985664866
2012.8497267759562,1.3850762985664866
2012.8524590163934,1.0732302201550108
2012.8551912568305,1.0732302201550108
2012.8579234972676,1.077341251230539
2012.8606557377047,1.077341251230539
2012.863387978142,1.077341251230539
2012.8661202185792,1.077341251230539
2012.8688524590164,1.077341251230539
2012.8715846994537,1.077341251230539
2012.8743169398908,1.077341251230539
2012.877049180328,1.077341251230539
2012.879781420765,1.077341251230539
2012.8825136612022,1.077341251230539
2012.8852459016393,1.077341251230539
2012.8879781420765,1.077341251230539
2012.8907103825136,1.077341251230539
2012.8934426229507,1.077341251230539
2012.8961748633878,1.077341251230539
2012.898907103825,1.077341251230539
2012.9016393442623,1.077341251230539
2012.9043715846994,1.077341251230539
2012.9071038251366,1.077341251230539
2012.909836065574,1.077341251230539
2012.912568306011,1.077341251230539
2012.9153005464482,1.077341251230539
2012.9180327868853,1.077341251230539
2012.9207687701175,1.3292388597094493
2012.9235047533498,1.3292388597094493
2012.9262407365823,1.1849940002368102
2012.9289767198143,1.1849940002368102
2012.9317127030467,0.9247515820971266
2012.9344486862788,0.9247515820971266
2012.9371846695112,0.9247515820971266
2012.9399206527435,0.9247515820971266
2012.9426566359757,0.9247515820971266
2012.9453926192082,0.9247515820971266
2012.9481286024402,0.9247515820971266
2012.9508645856727,0.9247515820971266
2012.9536005689047,0.9247515820971266
2012.9563365521371,0.9247515820971266
2012.9590725353696,0.9247515820971266
2012.9618085186016,0.9247515820971266
2012.964544501834,0.9247515820971266
2012.967280485066,0.9247515820971266
2012.9700164682986,0.9247515820971266
2012.9727524515308,0.9247515820971266
2012.975488434763,0.9247515820971266
2012.9782244179955,0.9247515820971266
2012.9809604012275,0.9247515820971266
2012.98369638446,0.9247515820971266
2012.986432367692,0.9247515820971266
2012.9891683509245,0.9247515820971266
2012.9919043341567,0.9247515820971266
2012.994640317389,0.9247515820971266
2012.9973763006215,0.9247515820971266
2013.0001122838535,0.707021031305514
2013.002848267086,0.707021031305514
2013.0055842503182,0.7708983849880975
2013.0083202335504,0.7708983849880975
2013.0110562167827,0.5534259158300918
2013.013792200015,0.5534259158300918
2013.0165281832474,0.5534259158300918
2013.0192641664794,0.5534259158300918
2013.0220001497119,0.5534259158300918
2013.024736132944,0.5534259158300918
2013.0274721161763,0.5534259158300918
2013.0302080994086,0.5534259158300918
2013.0329440826408,0.5534259158300918
2013.0356800658733,0.5534259158300918
2013.0384160491055,0.5534259158300918
2013.0411520323378,0.5534259158300918
2013.04388801557,0.5534259158300918
2013.0466239988023,0.5534259158300918
